CONTAINER ID        NAME                CPU %               MEM USAGE / LIMIT     MEM %               NET I/O             BLOCK I/O           PIDS
294b6b2a1ca2        jason_5_1           54.98%              265.2MiB / 975.7MiB   27.18%              3.3MB / 243kB       141MB / 6.46MB      0
40500eec6647        hwbridge_4_1        1.90%               29MiB / 975.7MiB      2.97%               2.29MB / 1.45MB     7.65MB / 475kB      0
0efc26fa528a        comm_3_1            2.56%               22.59MiB / 975.7MiB   2.32%               301kB / 284kB       2.05MB / 0B         0
9436368dd4fc        mavros_2_1          3.27%               52.27MiB / 975.7MiB   5.36%               2.25MB / 820kB      49.2kB / 0B         0
6de5cd5c81e8        master_1_1          1.27%               59.71MiB / 975.7MiB   6.12%               1.13MB / 529kB      41.8MB / 8.19kB     0
d1de42f0a768        resin_supervisor    5.14%               50.87MiB / 975.7MiB   5.21%               0B / 0B             125MB / 98.3kB      0
CONTAINER ID        NAME                CPU %               MEM USAGE / LIMIT     MEM %               NET I/O             BLOCK I/O           PIDS
294b6b2a1ca2        jason_5_1           18.40%              265.1MiB / 975.7MiB   27.17%              3.31MB / 245kB      141MB / 6.46MB      0
40500eec6647        hwbridge_4_1        1.90%               29MiB / 975.7MiB      2.97%               2.29MB / 1.45MB     7.65MB / 475kB      0
0efc26fa528a        comm_3_1            2.33%               22.59MiB / 975.7MiB   2.32%               304kB / 288kB       2.05MB / 0B         0
9436368dd4fc        mavros_2_1          3.17%               52.27MiB / 975.7MiB   5.36%               2.26MB / 824kB      49.2kB / 0B         0
6de5cd5c81e8        master_1_1          1.19%               59.71MiB / 975.7MiB   6.12%               1.13MB / 529kB      41.8MB / 8.19kB     0
d1de42f0a768        resin_supervisor    4.90%               50.87MiB / 975.7MiB   5.21%               0B / 0B             125MB / 98.3kB      0
CONTAINER ID        NAME                CPU %               MEM USAGE / LIMIT     MEM %               NET I/O             BLOCK I/O           PIDS
294b6b2a1ca2        jason_5_1           16.66%              265.1MiB / 975.7MiB   27.17%              3.31MB / 247kB      142MB / 6.46MB      0
40500eec6647        hwbridge_4_1        1.66%               29MiB / 975.7MiB      2.97%               2.29MB / 1.45MB     7.65MB / 475kB      0
0efc26fa528a        comm_3_1            2.01%               22.59MiB / 975.7MiB   2.32%               308kB / 291kB       2.06MB / 0B         0
9436368dd4fc        mavros_2_1          3.02%               52.27MiB / 975.7MiB   5.36%               2.28MB / 829kB      49.2kB / 0B         0
6de5cd5c81e8        master_1_1          1.14%               59.71MiB / 975.7MiB   6.12%               1.13MB / 530kB      41.8MB / 8.19kB     0
d1de42f0a768        resin_supervisor    4.95%               50.88MiB / 975.7MiB   5.21%               0B / 0B             125MB / 98.3kB      0
CONTAINER ID        NAME                CPU %               MEM USAGE / LIMIT     MEM %               NET I/O             BLOCK I/O           PIDS
294b6b2a1ca2        jason_5_1           14.97%              265.1MiB / 975.7MiB   27.17%              3.31MB / 248kB      142MB / 6.46MB      0
40500eec6647        hwbridge_4_1        1.45%               29MiB / 975.7MiB      2.97%               2.29MB / 1.45MB     7.65MB / 475kB      0
0efc26fa528a        comm_3_1            1.83%               22.59MiB / 975.7MiB   2.32%               310kB / 294kB       2.06MB / 0B         0
9436368dd4fc        mavros_2_1          3.28%               52.27MiB / 975.7MiB   5.36%               2.3MB / 835kB       49.2kB / 0B         0
6de5cd5c81e8        master_1_1          1.21%               59.71MiB / 975.7MiB   6.12%               1.13MB / 530kB      41.8MB / 8.19kB     0
d1de42f0a768        resin_supervisor    5.46%               50.94MiB / 975.7MiB   5.22%               0B / 0B             125MB / 98.3kB      0
CONTAINER ID        NAME                CPU %               MEM USAGE / LIMIT     MEM %               NET I/O             BLOCK I/O           PIDS
294b6b2a1ca2        jason_5_1           14.84%              265.1MiB / 975.7MiB   27.17%              3.31MB / 250kB      142MB / 6.46MB      0
40500eec6647        hwbridge_4_1        1.54%               29MiB / 975.7MiB      2.97%               2.3MB / 1.45MB      7.65MB / 475kB      0
0efc26fa528a        comm_3_1            1.68%               22.59MiB / 975.7MiB   2.32%               313kB / 296kB       2.06MB / 0B         0
9436368dd4fc        mavros_2_1          3.14%               52.27MiB / 975.7MiB   5.36%               2.32MB / 841kB      49.2kB / 0B         0
6de5cd5c81e8        master_1_1          1.19%               59.71MiB / 975.7MiB   6.12%               1.14MB / 530kB      41.8MB / 8.19kB     0
d1de42f0a768        resin_supervisor    5.78%               50.94MiB / 975.7MiB   5.22%               0B / 0B             125MB / 98.3kB      0
CONTAINER ID        NAME                CPU %               MEM USAGE / LIMIT     MEM %               NET I/O             BLOCK I/O           PIDS
294b6b2a1ca2        jason_5_1           17.35%              265.3MiB / 975.7MiB   27.19%              3.31MB / 251kB      142MB / 6.46MB      0
40500eec6647        hwbridge_4_1        1.32%               29MiB / 975.7MiB      2.97%               2.3MB / 1.45MB      7.65MB / 475kB      0
0efc26fa528a        comm_3_1            2.33%               22.59MiB / 975.7MiB   2.32%               315kB / 299kB       2.06MB / 0B         0
9436368dd4fc        mavros_2_1          3.10%               52.27MiB / 975.7MiB   5.36%               2.34MB / 846kB      49.2kB / 0B         0
6de5cd5c81e8        master_1_1          1.21%               59.71MiB / 975.7MiB   6.12%               1.14MB / 530kB      41.8MB / 8.19kB     0
d1de42f0a768        resin_supervisor    5.20%               50.95MiB / 975.7MiB   5.22%               0B / 0B             125MB / 98.3kB      0
CONTAINER ID        NAME                CPU %               MEM USAGE / LIMIT     MEM %               NET I/O             BLOCK I/O           PIDS
294b6b2a1ca2        jason_5_1           18.01%              265.4MiB / 975.7MiB   27.20%              3.32MB / 253kB      142MB / 6.46MB      0
40500eec6647        hwbridge_4_1        1.47%               29MiB / 975.7MiB      2.97%               2.3MB / 1.46MB      7.65MB / 475kB      0
0efc26fa528a        comm_3_1            1.70%               22.59MiB / 975.7MiB   2.32%               318kB / 302kB       2.06MB / 0B         0
9436368dd4fc        mavros_2_1          3.40%               52.27MiB / 975.7MiB   5.36%               2.36MB / 852kB      49.2kB / 0B         0
6de5cd5c81e8        master_1_1          1.10%               59.71MiB / 975.7MiB   6.12%               1.14MB / 530kB      41.8MB / 8.19kB     0
d1de42f0a768        resin_supervisor    5.99%               50.95MiB / 975.7MiB   5.22%               0B / 0B             125MB / 98.3kB      0
CONTAINER ID        NAME                CPU %               MEM USAGE / LIMIT     MEM %               NET I/O             BLOCK I/O           PIDS
294b6b2a1ca2        jason_5_1           26.10%              265.4MiB / 975.7MiB   27.20%              3.32MB / 254kB      142MB / 6.46MB      0
40500eec6647        hwbridge_4_1        1.70%               29MiB / 975.7MiB      2.97%               2.3MB / 1.46MB      7.65MB / 475kB      0
0efc26fa528a        comm_3_1            1.79%               22.59MiB / 975.7MiB   2.32%               320kB / 305kB       2.06MB / 0B         0
9436368dd4fc        mavros_2_1          3.45%               52.27MiB / 975.7MiB   5.36%               2.38MB / 857kB      49.2kB / 0B         0
6de5cd5c81e8        master_1_1          1.08%               59.71MiB / 975.7MiB   6.12%               1.14MB / 530kB      41.8MB / 8.19kB     0
d1de42f0a768        resin_supervisor    2.73%               50.96MiB / 975.7MiB   5.22%               0B / 0B             125MB / 98.3kB      0
CONTAINER ID        NAME                CPU %               MEM USAGE / LIMIT     MEM %               NET I/O             BLOCK I/O           PIDS
294b6b2a1ca2        jason_5_1           9.33%               265.1MiB / 975.7MiB   27.17%              3.32MB / 256kB      142MB / 6.46MB      0
40500eec6647        hwbridge_4_1        1.20%               29MiB / 975.7MiB      2.97%               2.31MB / 1.46MB     7.65MB / 475kB      0
0efc26fa528a        comm_3_1            1.67%               22.59MiB / 975.7MiB   2.32%               323kB / 308kB       2.06MB / 0B         0
