CONTAINER ID        NAME                CPU %               MEM USAGE / LIMIT     MEM %               NET I/O             BLOCK I/O           PIDS
6b57706e8822        hwbridge_4_1        1.18%               25.15MiB / 975.7MiB   2.58%               1.91MB / 1.21MB     8.19kB / 0B         0
568dd920183e        comm_3_1            1.42%               22.02MiB / 975.7MiB   2.26%               124kB / 102kB       8.19kB / 0B         0
7c5afbf70181        mavros_2_1          3.07%               52.27MiB / 975.7MiB   5.36%               2.38MB / 561kB      131kB / 0B          0
f50d4a92f28b        master_1_1          1.27%               54.77MiB / 975.7MiB   5.61%               750kB / 470kB       360kB / 8.19kB      0
ae6bd8c7d034        resin_supervisor    0.05%               56.52MiB / 975.7MiB   5.79%               0B / 0B             53.7MB / 98.3kB     0
CONTAINER ID        NAME                CPU %               MEM USAGE / LIMIT     MEM %               NET I/O             BLOCK I/O           PIDS
000be60b20b0        jason_5_1           19.58%              266.3MiB / 975.7MiB   27.29%              3.32MB / 251kB      139MB / 6.46MB      0
6b57706e8822        hwbridge_4_1        1.24%               25.15MiB / 975.7MiB   2.58%               1.91MB / 1.22MB     8.19kB / 0B         0
568dd920183e        comm_3_1            1.70%               22.02MiB / 975.7MiB   2.26%               126kB / 105kB       8.19kB / 0B         0
7c5afbf70181        mavros_2_1          2.61%               52.27MiB / 975.7MiB   5.36%               2.4MB / 563kB       131kB / 0B          0
f50d4a92f28b        master_1_1          1.24%               54.77MiB / 975.7MiB   5.61%               750kB / 470kB       360kB / 8.19kB      0
ae6bd8c7d034        resin_supervisor    0.06%               56.52MiB / 975.7MiB   5.79%               0B / 0B             53.7MB / 98.3kB     0
CONTAINER ID        NAME                CPU %               MEM USAGE / LIMIT     MEM %               NET I/O             BLOCK I/O           PIDS
000be60b20b0        jason_5_1           11.05%              266.3MiB / 975.7MiB   27.29%              3.32MB / 253kB      139MB / 6.46MB      0
6b57706e8822        hwbridge_4_1        1.36%               25.15MiB / 975.7MiB   2.58%               1.92MB / 1.22MB     8.19kB / 0B         0
568dd920183e        comm_3_1            1.81%               22.02MiB / 975.7MiB   2.26%               129kB / 108kB       8.19kB / 0B         0
7c5afbf70181        mavros_2_1          3.01%               52.27MiB / 975.7MiB   5.36%               2.42MB / 566kB      131kB / 0B          0
f50d4a92f28b        master_1_1          1.28%               54.77MiB / 975.7MiB   5.61%               750kB / 470kB       360kB / 8.19kB      0
ae6bd8c7d034        resin_supervisor    0.02%               56.52MiB / 975.7MiB   5.79%               0B / 0B             53.7MB / 98.3kB     0
CONTAINER ID        NAME                CPU %               MEM USAGE / LIMIT     MEM %               NET I/O             BLOCK I/O           PIDS
000be60b20b0        jason_5_1           11.43%              266.3MiB / 975.7MiB   27.29%              3.32MB / 254kB      139MB / 6.46MB      0
6b57706e8822        hwbridge_4_1        1.86%               25.15MiB / 975.7MiB   2.58%               1.92MB / 1.22MB     8.19kB / 0B         0
568dd920183e        comm_3_1            1.76%               22.02MiB / 975.7MiB   2.26%               131kB / 111kB       8.19kB / 0B         0
7c5afbf70181        mavros_2_1          2.95%               52.27MiB / 975.7MiB   5.36%               2.44MB / 569kB      131kB / 0B          0
f50d4a92f28b        master_1_1          1.21%               54.77MiB / 975.7MiB   5.61%               750kB / 470kB       360kB / 8.19kB      0
ae6bd8c7d034        resin_supervisor    0.02%               56.52MiB / 975.7MiB   5.79%               0B / 0B             53.7MB / 98.3kB     0
CONTAINER ID        NAME                CPU %               MEM USAGE / LIMIT     MEM %               NET I/O             BLOCK I/O           PIDS
000be60b20b0        jason_5_1           10.14%              266.3MiB / 975.7MiB   27.29%              3.32MB / 256kB      139MB / 6.46MB      0
6b57706e8822        hwbridge_4_1        1.46%               25.15MiB / 975.7MiB   2.58%               1.92MB / 1.22MB     8.19kB / 0B         0
568dd920183e        comm_3_1            1.68%               22.02MiB / 975.7MiB   2.26%               134kB / 114kB       8.19kB / 0B         0
7c5afbf70181        mavros_2_1          2.95%               52.27MiB / 975.7MiB   5.36%               2.45MB / 571kB      131kB / 0B          0
f50d4a92f28b        master_1_1          1.18%               54.77MiB / 975.7MiB   5.61%               750kB / 470kB       360kB / 8.19kB      0
ae6bd8c7d034        resin_supervisor    0.02%               56.52MiB / 975.7MiB   5.79%               0B / 0B             53.7MB / 98.3kB     0
CONTAINER ID        NAME                CPU %               MEM USAGE / LIMIT     MEM %               NET I/O             BLOCK I/O           PIDS
000be60b20b0        jason_5_1           11.43%              266.8MiB / 975.7MiB   27.34%              3.32MB / 257kB      139MB / 6.46MB      0
6b57706e8822        hwbridge_4_1        1.18%               25.15MiB / 975.7MiB   2.58%               1.92MB / 1.22MB     8.19kB / 0B         0
568dd920183e        comm_3_1            1.82%               22.02MiB / 975.7MiB   2.26%               136kB / 116kB       8.19kB / 0B         0
7c5afbf70181        mavros_2_1          3.02%               52.27MiB / 975.7MiB   5.36%               2.47MB / 574kB      131kB / 0B          0
f50d4a92f28b        master_1_1          1.25%               54.77MiB / 975.7MiB   5.61%               750kB / 470kB       360kB / 8.19kB      0
ae6bd8c7d034        resin_supervisor    0.02%               56.52MiB / 975.7MiB   5.79%               0B / 0B             53.7MB / 98.3kB     0
CONTAINER ID        NAME                CPU %               MEM USAGE / LIMIT     MEM %               NET I/O             BLOCK I/O           PIDS
