CONTAINER ID        NAME                CPU %               MEM USAGE / LIMIT     MEM %               NET I/O             BLOCK I/O           PIDS
138f704cb298        jason_5_1           91.64%              265.4MiB / 975.7MiB   27.20%              3.42MB / 323kB      5.28MB / 6.47MB     0
fe65d405b9f9        comm_3_1            0.47%               26.05MiB / 975.7MiB   2.67%               55.3kB / 27.6kB     28.4MB / 0B         0
c1c7c4f7540e        mavros_2_1          3.74%               53.45MiB / 975.7MiB   5.48%               5.57MB / 1.05MB     65.6MB / 0B         0
124e8981cc69        hwbridge_4_1        33.89%              29MiB / 975.7MiB      2.97%               8.33MB / 14.8MB     10.9MB / 0B         0
b8bf497887ac        master_1_1          1.29%               58.95MiB / 975.7MiB   6.04%               325kB / 211kB       49.4MB / 8.19kB     0
612e53e59fe1        resin_supervisor    0.03%               43.86MiB / 975.7MiB   4.50%               0B / 0B             53.6MB / 49.2kB     0
CONTAINER ID        NAME                CPU %               MEM USAGE / LIMIT     MEM %               NET I/O             BLOCK I/O           PIDS
138f704cb298        jason_5_1           76.61%              265.4MiB / 975.7MiB   27.20%              3.48MB / 352kB      5.28MB / 6.47MB     0
fe65d405b9f9        comm_3_1            0.46%               26.05MiB / 975.7MiB   2.67%               55.3kB / 27.7kB     28.4MB / 0B         0
c1c7c4f7540e        mavros_2_1          3.80%               53.45MiB / 975.7MiB   5.48%               5.59MB / 1.05MB     65.6MB / 0B         0
124e8981cc69        hwbridge_4_1        31.18%              29MiB / 975.7MiB      2.97%               8.36MB / 14.9MB     10.9MB / 0B         0
b8bf497887ac        master_1_1          1.36%               58.95MiB / 975.7MiB   6.04%               325kB / 211kB       49.4MB / 8.19kB     0
612e53e59fe1        resin_supervisor    0.04%               43.86MiB / 975.7MiB   4.50%               0B / 0B             53.6MB / 49.2kB     0
CONTAINER ID        NAME                CPU %               MEM USAGE / LIMIT     MEM %               NET I/O             BLOCK I/O           PIDS
138f704cb298        jason_5_1           121.01%             267.6MiB / 975.7MiB   27.42%              3.54MB / 385kB      5.28MB / 6.47MB     0
fe65d405b9f9        comm_3_1            0.44%               26.05MiB / 975.7MiB   2.67%               55.3kB / 27.7kB     28.4MB / 0B         0
c1c7c4f7540e        mavros_2_1          3.62%               53.45MiB / 975.7MiB   5.48%               5.61MB / 1.05MB     65.6MB / 0B         0
124e8981cc69        hwbridge_4_1        28.97%              29MiB / 975.7MiB      2.97%               8.4MB / 14.9MB      10.9MB / 0B         0
b8bf497887ac        master_1_1          1.37%               58.95MiB / 975.7MiB   6.04%               325kB / 211kB       49.4MB / 8.19kB     0
612e53e59fe1        resin_supervisor    0.03%               43.86MiB / 975.7MiB   4.50%               0B / 0B             53.6MB / 49.2kB     0
CONTAINER ID        NAME                CPU %               MEM USAGE / LIMIT     MEM %               NET I/O             BLOCK I/O           PIDS
138f704cb298        jason_5_1           110.93%             268MiB / 975.7MiB     27.46%              3.6MB / 416kB       5.28MB / 6.47MB     0
fe65d405b9f9        comm_3_1            0.47%               26.05MiB / 975.7MiB   2.67%               55.3kB / 27.7kB     28.4MB / 0B         0
c1c7c4f7540e        mavros_2_1          3.68%               53.45MiB / 975.7MiB   5.48%               5.63MB / 1.05MB     65.6MB / 0B         0
124e8981cc69        hwbridge_4_1        29.90%              29MiB / 975.7MiB      2.97%               8.43MB / 15MB       10.9MB / 0B         0
b8bf497887ac        master_1_1          1.27%               58.95MiB / 975.7MiB   6.04%               325kB / 211kB       49.4MB / 8.19kB     0
612e53e59fe1        resin_supervisor    0.04%               43.86MiB / 975.7MiB   4.50%               0B / 0B             53.6MB / 49.2kB     0
CONTAINER ID        NAME                CPU %               MEM USAGE / LIMIT     MEM %               NET I/O             BLOCK I/O           PIDS
138f704cb298        jason_5_1           94.15%              268MiB / 975.7MiB     27.47%              3.67MB / 452kB      5.28MB / 6.47MB     0
fe65d405b9f9        comm_3_1            0.42%               26.05MiB / 975.7MiB   2.67%               55.3kB / 27.7kB     28.4MB / 0B         0
c1c7c4f7540e        mavros_2_1          3.74%               53.45MiB / 975.7MiB   5.48%               5.64MB / 1.06MB     65.6MB / 0B         0
