CONTAINER ID        NAME                CPU %               MEM USAGE / LIMIT     MEM %               NET I/O             BLOCK I/O           PIDS
1972593522cc        python_5_1          10.12%              22.2MiB / 975.7MiB    2.28%               633kB / 384kB       0B / 0B             0
fe65d405b9f9        comm_3_1            0.29%               25.59MiB / 975.7MiB   2.62%               343kB / 316kB       28.4MB / 0B         0
c1c7c4f7540e        mavros_2_1          2.91%               53.35MiB / 975.7MiB   5.47%               14.9MB / 2.51MB     65.6MB / 0B         0
124e8981cc69        hwbridge_4_1        23.47%              27.93MiB / 975.7MiB   2.86%               25.5MB / 45.5MB     10.9MB / 0B         0
b8bf497887ac        master_1_1          0.95%               59.08MiB / 975.7MiB   6.05%               519kB / 289kB       49.4MB / 8.19kB     0
612e53e59fe1        resin_supervisor    0.02%               49.63MiB / 975.7MiB   5.09%               0B / 0B             53.9MB / 98.3kB     0
CONTAINER ID        NAME                CPU %               MEM USAGE / LIMIT     MEM %               NET I/O             BLOCK I/O           PIDS
1972593522cc        python_5_1          15.31%              22.21MiB / 975.7MiB   2.28%               713kB / 427kB       0B / 0B             0
fe65d405b9f9        comm_3_1            0.28%               25.59MiB / 975.7MiB   2.62%               344kB / 317kB       28.4MB / 0B         0
c1c7c4f7540e        mavros_2_1          2.60%               53.35MiB / 975.7MiB   5.47%               14.9MB / 2.52MB     65.6MB / 0B         0
124e8981cc69        hwbridge_4_1        25.18%              27.93MiB / 975.7MiB   2.86%               25.5MB / 45.5MB     10.9MB / 0B         0
b8bf497887ac        master_1_1          0.85%               59.08MiB / 975.7MiB   6.05%               519kB / 289kB       49.4MB / 8.19kB     0
612e53e59fe1        resin_supervisor    0.02%               49.63MiB / 975.7MiB   5.09%               0B / 0B             53.9MB / 98.3kB     0
CONTAINER ID        NAME                CPU %               MEM USAGE / LIMIT     MEM %               NET I/O             BLOCK I/O           PIDS
1972593522cc        python_5_1          13.63%              22.21MiB / 975.7MiB   2.28%               780kB / 463kB       0B / 0B             0
fe65d405b9f9        comm_3_1            0.26%               25.59MiB / 975.7MiB   2.62%               344kB / 317kB       28.4MB / 0B         0
c1c7c4f7540e        mavros_2_1          2.69%               53.35MiB / 975.7MiB   5.47%               14.9MB / 2.53MB     65.6MB / 0B         0
124e8981cc69        hwbridge_4_1        23.43%              27.95MiB / 975.7MiB   2.86%               25.6MB / 45.6MB     10.9MB / 0B         0
b8bf497887ac        master_1_1          0.93%               59.22MiB / 975.7MiB   6.07%               528kB / 294kB       49.4MB / 8.19kB     0
612e53e59fe1        resin_supervisor    0.01%               49.67MiB / 975.7MiB   5.09%               0B / 0B             53.9MB / 98.3kB     0
CONTAINER ID        NAME                CPU %               MEM USAGE / LIMIT     MEM %               NET I/O             BLOCK I/O           PIDS
1972593522cc        python_5_1          13.55%              22.21MiB / 975.7MiB   2.28%               837kB / 493kB       0B / 0B             0
fe65d405b9f9        comm_3_1            0.26%               25.59MiB / 975.7MiB   2.62%               344kB / 317kB       28.4MB / 0B         0
c1c7c4f7540e        mavros_2_1          2.78%               53.35MiB / 975.7MiB   5.47%               14.9MB / 2.53MB     65.6MB / 0B         0
124e8981cc69        hwbridge_4_1        21.73%              27.95MiB / 975.7MiB   2.86%               25.6MB / 45.7MB     10.9MB / 0B         0
b8bf497887ac        master_1_1          0.89%               59.1MiB / 975.7MiB    6.06%               528kB / 294kB       49.4MB / 8.19kB     0
612e53e59fe1        resin_supervisor    0.02%               49.82MiB / 975.7MiB   5.11%               0B / 0B             53.9MB / 98.3kB     0
CONTAINER ID        NAME                CPU %               MEM USAGE / LIMIT     MEM %               NET I/O             BLOCK I/O           PIDS
1972593522cc        python_5_1          15.30%              22.21MiB / 975.7MiB   2.28%               895kB / 524kB       0B / 0B             0
fe65d405b9f9        comm_3_1            0.33%               25.59MiB / 975.7MiB   2.62%               344kB / 317kB       28.4MB / 0B         0
c1c7c4f7540e        mavros_2_1          2.60%               53.35MiB / 975.7MiB   5.47%               14.9MB / 2.53MB     65.6MB / 0B         0
124e8981cc69        hwbridge_4_1        23.97%              27.95MiB / 975.7MiB   2.86%               25.6MB / 45.7MB     10.9MB / 0B         0
b8bf497887ac        master_1_1          0.96%               59.1MiB / 975.7MiB    6.06%               531kB / 294kB       49.4MB / 8.19kB     0
612e53e59fe1        resin_supervisor    0.26%               49.84MiB / 975.7MiB   5.11%               0B / 0B             53.9MB / 98.3kB     0
CONTAINER ID        NAME                CPU %               MEM USAGE / LIMIT     MEM %               NET I/O             BLOCK I/O           PIDS
1972593522cc        python_5_1          16.34%              22.21MiB / 975.7MiB   2.28%               960kB / 558kB       0B / 0B             0
fe65d405b9f9        comm_3_1            0.27%               25.59MiB / 975.7MiB   2.62%               344kB / 317kB       28.4MB / 0B         0
c1c7c4f7540e        mavros_2_1          2.86%               53.35MiB / 975.7MiB   5.47%               15MB / 2.54MB       65.6MB / 0B         0
124e8981cc69        hwbridge_4_1        23.81%              27.95MiB / 975.7MiB   2.86%               25.7MB / 45.8MB     10.9MB / 0B         0
b8bf497887ac        master_1_1          0.87%               59.1MiB / 975.7MiB    6.06%               531kB / 294kB       49.4MB / 8.19kB     0
612e53e59fe1        resin_supervisor    0.02%               49.84MiB / 975.7MiB   5.11%               0B / 0B             53.9MB / 98.3kB     0
CONTAINER ID        NAME                CPU %               MEM USAGE / LIMIT     MEM %               NET I/O             BLOCK I/O           PIDS
1972593522cc        python_5_1          19.33%              22.21MiB / 975.7MiB   2.28%               1.04MB / 602kB      0B / 0B             0
fe65d405b9f9        comm_3_1            0.27%               25.59MiB / 975.7MiB   2.62%               344kB / 318kB       28.4MB / 0B         0
c1c7c4f7540e        mavros_2_1          2.90%               53.35MiB / 975.7MiB   5.47%               15MB / 2.54MB       65.6MB / 0B         0
124e8981cc69        hwbridge_4_1        24.98%              27.95MiB / 975.7MiB   2.86%               25.7MB / 45.9MB     10.9MB / 0B         0
b8bf497887ac        master_1_1          0.92%               59.1MiB / 975.7MiB    6.06%               531kB / 294kB       49.4MB / 8.19kB     0
612e53e59fe1        resin_supervisor    0.02%               49.84MiB / 975.7MiB   5.11%               0B / 0B             53.9MB / 98.3kB     0
CONTAINER ID        NAME                CPU %               MEM USAGE / LIMIT     MEM %               NET I/O             BLOCK I/O           PIDS
1972593522cc        python_5_1          12.76%              22.21MiB / 975.7MiB   2.28%               1.1MB / 633kB       0B / 0B             0
fe65d405b9f9        comm_3_1            0.27%               25.59MiB / 975.7MiB   2.62%               344kB / 318kB       28.4MB / 0B         0
c1c7c4f7540e        mavros_2_1          2.58%               53.36MiB / 975.7MiB   5.47%               15MB / 2.54MB       65.6MB / 0B         0
124e8981cc69        hwbridge_4_1        21.74%              27.96MiB / 975.7MiB   2.87%               25.8MB / 45.9MB     10.9MB / 0B         0
b8bf497887ac        master_1_1          0.94%               59.1MiB / 975.7MiB    6.06%               534kB / 295kB       49.4MB / 8.19kB     0
612e53e59fe1        resin_supervisor    0.07%               50.03MiB / 975.7MiB   5.13%               0B / 0B             53.9MB / 98.3kB     0
CONTAINER ID        NAME                CPU %               MEM USAGE / LIMIT     MEM %               NET I/O             BLOCK I/O           PIDS
1972593522cc        python_5_1          13.30%              22.21MiB / 975.7MiB   2.28%               1.17MB / 670kB      0B / 0B             0
fe65d405b9f9        comm_3_1            0.24%               25.59MiB / 975.7MiB   2.62%               344kB / 318kB       28.4MB / 0B         0
c1c7c4f7540e        mavros_2_1          2.57%               53.36MiB / 975.7MiB   5.47%               15MB / 2.55MB       65.6MB / 0B         0
124e8981cc69        hwbridge_4_1        22.85%              27.96MiB / 975.7MiB   2.87%               25.8MB / 46MB       10.9MB / 0B         0
b8bf497887ac        master_1_1          0.98%               59.1MiB / 975.7MiB    6.06%               534kB / 295kB       49.4MB / 8.19kB     0
612e53e59fe1        resin_supervisor    0.02%               49.89MiB / 975.7MiB   5.11%               0B / 0B             53.9MB / 98.3kB     0
CONTAINER ID        NAME                CPU %               MEM USAGE / LIMIT     MEM %               NET I/O             BLOCK I/O           PIDS
1972593522cc        python_5_1          14.21%              22.21MiB / 975.7MiB   2.28%               1.23MB / 699kB      0B / 0B             0
fe65d405b9f9        comm_3_1            0.46%               25.59MiB / 975.7MiB   2.62%               344kB / 318kB       28.4MB / 0B         0
c1c7c4f7540e        mavros_2_1          2.77%               53.36MiB / 975.7MiB   5.47%               15MB / 2.55MB       65.6MB / 0B         0
124e8981cc69        hwbridge_4_1        24.04%              27.96MiB / 975.7MiB   2.87%               25.8MB / 46.1MB     10.9MB / 0B         0
b8bf497887ac        master_1_1          1.02%               59.1MiB / 975.7MiB    6.06%               534kB / 295kB       49.4MB / 8.19kB     0
612e53e59fe1        resin_supervisor    0.03%               49.89MiB / 975.7MiB   5.11%               0B / 0B             53.9MB / 98.3kB     0
CONTAINER ID        NAME                CPU %               MEM USAGE / LIMIT     MEM %               NET I/O             BLOCK I/O           PIDS
1972593522cc        python_5_1          14.09%              22.21MiB / 975.7MiB   2.28%               1.28MB / 727kB      0B / 0B             0
fe65d405b9f9        comm_3_1            0.35%               25.59MiB / 975.7MiB   2.62%               344kB / 318kB       28.4MB / 0B         0
c1c7c4f7540e        mavros_2_1          2.56%               53.36MiB / 975.7MiB   5.47%               15.1MB / 2.55MB     65.6MB / 0B         0
124e8981cc69        hwbridge_4_1        24.00%              27.96MiB / 975.7MiB   2.87%               25.9MB / 46.1MB     10.9MB / 0B         0
b8bf497887ac        master_1_1          0.98%               59.1MiB / 975.7MiB    6.06%               534kB / 295kB       49.4MB / 8.19kB     0
